Year,Month,Date,Tsunami,Latitude,Longitude,Focal Depth (km),Magnitude,Deaths,Injuries,Country
2009,8.0,10.0,Yes,34.743,138.264,40.0,6.4,1.0,123.0,JAPAN
2009,8.0,16.0,Yes,-1.479,99.49,20.0,6.7,,9.0,INDONESIA
2009,8.0,28.0,,37.696,95.71799999999999,13.0,6.2,,,CHINA
2009,8.0,30.0,,25.28,95.101,82.0,5.2,,,MYANMAR (BURMA); INDIA
2009,9.0,2.0,Yes,-7.782,107.29700000000001,46.0,7.0,81.0,1297.0,INDONESIA
2009,9.0,6.0,,42.66,43.443000000000005,15.0,6.0,,1.0,GEORGIA
2009,9.0,12.0,,10.705,-67.92,10.0,6.3,,18.0,VENEZUELA
2009,9.0,18.0,,6.513,124.715,10.0,5.7,,91.0,PHILIPPINES
2009,9.0,18.0,,-9.138,115.59299999999999,79.0,5.7,,7.0,INDONESIA
2009,9.0,21.0,,27.331999999999997,91.43700000000001,14.0,6.1,11.0,,BHUTAN
2009,9.0,22.0,,-38.28,145.25,0.0,3.1,,,AUSTRALIA
2009,9.0,29.0,Yes,-15.489,-172.095,18.0,8.1,,,SAMOA ISLANDS
2009,9.0,30.0,Yes,-0.72,99.867,81.0,7.5,1117.0,1214.0,INDONESIA
2009,10.0,1.0,,-2.515,101.501,10.0,6.6,3.0,,INDONESIA
2009,10.0,7.0,Yes,-13.005999999999998,166.51,45.0,7.6,,,VANUATU ISLANDS
2009,10.0,7.0,,-12.517000000000001,166.382,35.0,7.8,,,SOLOMON ISLANDS
2009,10.0,9.0,,-0.9620000000000001,-77.817,35.0,5.4,,,ECUADOR
2009,10.0,22.0,,36.516999999999996,70.95,18.0,6.1,5.0,,AFGHANISTAN
2009,10.0,29.0,,27.261999999999997,91.417,26.0,5.3,,,BHUTAN
2009,11.0,1.0,,25.962,100.825,25.0,4.9,,28.0,CHINA
2009,11.0,3.0,,27.334,56.202,14.0,5.1,,269.0,IRAN
2009,11.0,8.0,,-8.207,118.631,18.0,6.6,2.0,200.0,INDONESIA
2009,11.0,27.0,,10.434000000000001,-69.715,7.0,5.4,,,VENEZUELA
2009,12.0,6.0,,-26.414,27.494,2.0,3.5,2.0,3.0,SOUTH AFRICA
2009,12.0,8.0,,-9.948,33.878,8.0,5.9,1.0,15.0,MALAWI
2009,12.0,12.0,,17.109,73.767,10.0,5.1,,,INDIA
2009,12.0,17.0,,34.921,139.261,7.0,4.9,,7.0,JAPAN
2009,12.0,19.0,,23.796,121.605,57.0,6.4,,14.0,TAIWAN
2009,12.0,19.0,,-10.107999999999999,33.818000000000005,6.0,6.0,3.0,250.0,MALAWI
2009,12.0,30.0,,32.437,-115.165,9.0,5.9,,,MEXICO
2009,12.0,31.0,,27.319000000000003,91.51,10.0,5.2,,2.0,BHUTAN
2010,1.0,2.0,,38.245,71.467,47.0,5.1,,,TAJIKISTAN
2010,1.0,3.0,Yes,-8.743,157.477,26.0,6.6,,,SOLOMON ISLANDS
2010,1.0,3.0,Yes,-8.799,157.346,25.0,7.1,,,SOLOMON ISLANDS
2010,1.0,5.0,Yes,-9.019,157.55100000000002,15.0,6.8,,,SOLOMON ISLANDS
2010,1.0,10.0,,-7.907,107.87899999999999,65.0,5.1,1.0,2.0,INDONESIA
2010,1.0,10.0,,40.652,-124.69200000000001,29.0,6.5,,30.0,CALIFORNIA
2010,1.0,12.0,Yes,18.457,-72.533,13.0,7.0,316000.0,30000.0,HAITI
2010,1.0,15.0,,10.454,-63.475,8.0,5.5,,11.0,VENEZUELA
2010,1.0,16.0,,32.45,48.3,5.0,5.0,,,IRAN
2010,1.0,17.0,,25.558000000000003,105.804,27.0,4.4,7.0,9.0,CHINA
2010,1.0,30.0,,30.268,105.66799999999999,10.0,4.7,1.0,15.0,CHINA
2010,2.0,25.0,,25.523000000000003,101.90299999999999,36.0,4.8,,11.0,CHINA
2010,2.0,26.0,Yes,25.93,128.425,25.0,7.0,,2.0,JAPAN
2010,2.0,27.0,Yes,-36.122,-72.898,23.0,8.8,402.0,12000.0,CHILE
2010,2.0,27.0,,-24.872,-65.602,10.0,6.3,2.0,2.0,ARGENTINA
2010,3.0,4.0,,22.918000000000003,120.795,21.0,6.3,,96.0,TAIWAN
2010,3.0,8.0,,38.864000000000004,39.986,12.0,6.1,51.0,100.0,TURKEY
2010,3.0,11.0,Yes,-34.29,-71.891,11.0,6.9,,,CHILE
2010,3.0,30.0,,13.667,92.831,34.0,6.7,,10.0,INDIA
2010,4.0,4.0,,32.297,-115.27799999999999,4.0,7.2,2.0,233.0,MEXICO
2010,4.0,6.0,Yes,2.383,97.04799999999999,31.0,7.8,,,INDONESIA
2010,4.0,13.0,,33.165,96.54799999999999,17.0,6.9,2220.0,12135.0,CHINA
2010,4.0,18.0,,35.633,67.658,13.0,5.6,11.0,70.0,AFGHANISTAN
2010,4.0,20.0,,-30.794,121.406,0.0,5.2,,3.0,AUSTRALIA
2010,5.0,1.0,,30.099,80.02600000000001,36.0,4.5,,,INDIA
2010,5.0,6.0,,-18.058,-70.547,37.0,6.2,,11.0,PERU
2010,5.0,9.0,,3.748,96.01799999999999,38.0,7.2,,,INDONESIA
2010,5.0,14.0,,35.9,4.12,2.0,5.2,2.0,43.0,ALGERIA
2010,5.0,16.0,,18.4,-67.07,113.0,5.8,,,PUERTO RICO
2010,5.0,29.0,Yes,16.590999999999998,145.68200000000002,10.0,4.4,,,"ANATAHAN REGION, N. MARIANA ISLANDS"
2010,6.0,12.0,Yes,7.881,91.936,35.0,7.5,,,INDIA
2010,6.0,15.0,,32.7,-115.921,5.0,5.8,,,CALIFORNIA
2010,6.0,16.0,,-2.174,136.543,18.0,7.0,17.0,,INDONESIA
2010,6.0,18.0,,13.197000000000001,93.087,20.0,5.9,,,INDIA
2010,6.0,22.0,,29.872,80.428,16.0,5.2,,,INDIA
2010,6.0,23.0,,45.88,-75.48,22.0,5.2,,,CANADA
2010,6.0,30.0,,16.396,-97.78200000000001,20.0,6.2,1.0,,MEXICO
2010,7.0,20.0,,27.022,53.861000000000004,10.0,5.8,1.0,32.0,IRAN
2010,7.0,23.0,,6.486000000000001,123.46700000000001,586.0,7.6,,,PHILIPPINES
2010,7.0,30.0,,35.217,59.308,24.0,5.4,,274.0,IRAN
2010,8.0,10.0,Yes,-17.541,168.06900000000002,25.0,7.2,,,VANUATU ISLANDS
2010,8.0,12.0,,-1.266,-77.306,207.0,7.1,,,ECUADOR
2010,8.0,13.0,Yes,12.484000000000002,141.476,10.0,6.9,,,"GUAM, NORTHERN MARIANA ISLANDS"
2010,8.0,27.0,,35.49,54.47,7.0,5.7,3.0,200.0,IRAN
2010,8.0,29.0,,27.197,103.005,35.0,4.9,,14.0,CHINA
2010,9.0,3.0,,-43.522,171.83,12.0,7.0,,2.0,NEW ZEALAND
2010,9.0,6.0,,-43.57,172.388,9.0,5.0,,,NEW ZEALAND
2010,9.0,6.0,,-40.433,176.81799999999998,21.0,5.1,,,NEW ZEALAND
2010,9.0,7.0,,-43.598,172.69,6.0,5.0,,,NEW ZEALAND
2010,9.0,10.0,,23.406999999999996,90.648,10.0,4.8,,,BANGLADESH
2010,9.0,27.0,,29.647,51.665,27.0,5.8,1.0,3.0,IRAN
2010,10.0,10.0,,33.869,72.887,33.0,5.2,1.0,15.0,PAKISTAN
2010,10.0,25.0,Yes,-3.487,100.08200000000001,20.0,7.8,,,INDONESIA
2010,11.0,3.0,,43.76,20.673000000000002,1.0,5.5,2.0,100.0,BALKANS NW
2010,11.0,6.0,,33.37,48.94,5.0,4.9,,104.0,IRAN
2010,11.0,12.0,,30.178,67.117,27.0,4.7,,12.0,PAKISTAN
2010,12.0,16.0,,7.521,37.839,10.0,5.1,,,ETHIOPIA
2010,12.0,19.0,,35.827,-96.772,5.0,3.7,,,OKLAHOMA
2010,12.0,20.0,,28.412,59.18,12.0,6.5,7.0,25.0,IRAN
2010,12.0,21.0,Yes,26.901,143.69799999999998,14.0,7.4,,,JAPAN
2010,12.0,25.0,Yes,-19.702,167.947,16.0,7.3,,,VANUATU ISLANDS
2010,12.0,25.0,,-43.55,172.64700000000002,5.0,4.5,,,NEW ZEALAND
2011,1.0,5.0,,30.16,51.62,24.0,4.5,,16.0,IRAN
2011,1.0,9.0,Yes,-19.157,168.31099999999998,24.0,6.5,,,VANUATU ISLANDS
2011,1.0,18.0,,28.776999999999997,63.951,68.0,7.2,3.0,,PAKISTAN
2011,2.0,1.0,,24.693,97.943,31.0,4.8,,1.0,CHINA
2011,2.0,4.0,,24.618000000000002,94.68,85.0,6.3,1.0,,MYANMAR (BURMA)
2011,2.0,11.0,Yes,-36.474000000000004,-73.125,28.0,6.8,,,CHILE
2011,2.0,17.0,,38.946999999999996,-107.49700000000001,1.0,3.1,,,COLORADO
2011,2.0,21.0,Yes,-43.583,172.68,6.0,6.1,181.0,1500.0,NEW ZEALAND
2011,3.0,3.0,,9.457,125.935,50.0,5.5,,,PHILIPPINES
2011,3.0,9.0,Yes,38.435,142.842,32.0,7.5,,,JAPAN
2011,3.0,10.0,,24.719,97.969,26.0,5.5,25.0,250.0,CHINA
2011,3.0,11.0,Yes,38.297,142.372,30.0,9.1,1475.0,6157.0,JAPAN
2011,3.0,11.0,,36.281,141.111,43.0,7.9,,,JAPAN
2011,3.0,11.0,,38.058,144.59,19.0,7.6,,,JAPAN
2011,3.0,24.0,,20.686999999999998,99.822,8.0,6.8,75.0,123.0,MYANMAR
2011,4.0,4.0,,29.698,80.75399999999999,26.0,5.4,,,NEPAL-INDIA
2011,4.0,7.0,Yes,38.275999999999996,141.588,42.0,7.1,3.0,132.0,JAPAN
2011,4.0,10.0,,31.373,100.757,43.0,5.1,,,CHINA
2011,4.0,11.0,,37.001,140.401,11.0,6.6,7.0,,JAPAN
2011,4.0,24.0,,-4.586,122.771,8.0,6.1,,14.0,INDONESIA
2011,5.0,10.0,Yes,-20.244,168.226,11.0,6.8,,,NEW CALEDONIA
2011,5.0,11.0,,37.699,-1.672,1.0,5.1,10.0,,SPAIN
2011,5.0,19.0,,39.12,29.04,7.0,4.3,2.0,125.0,TURKEY
2011,6.0,8.0,,43.015,88.24700000000001,21.0,5.3,,8.0,CHINA
2011,6.0,13.0,,-43.56399999999999,172.743,6.0,6.0,1.0,45.0,NEW ZEALAND
2011,6.0,20.0,,25.075,98.721,39.0,5.3,,4.0,CHINA
2011,6.0,24.0,Yes,52.05,-171.83599999999998,52.0,7.3,,,ALASKA
2011,6.0,26.0,,32.446999999999996,95.948,29.0,5.3,,,CHINA
2011,7.0,6.0,Yes,-29.539,-176.34,17.0,7.6,,,NEW ZEALAND
2011,7.0,10.0,Yes,38.034,143.264,23.0,7.0,,,JAPAN
2011,7.0,19.0,,40.080999999999996,71.41,20.0,6.1,14.0,86.0,UZBEKISTAN
2011,8.0,9.0,,24.932,98.73,40.0,5.0,,,CHINA
2011,8.0,11.0,,39.955,77.028,10.0,5.7,,21.0,CHINA
2011,8.0,20.0,Yes,-18.365,168.143,32.0,7.1,,,VANUATU ISLANDS
2011,8.0,20.0,Yes,-18.311,168.218,28.0,7.0,,,VANUATU ISLANDS
2011,8.0,23.0,,37.063,-104.70100000000001,4.0,5.4,,,COLORADO
2011,8.0,23.0,,37.936,-77.933,6.0,5.8,,,VIRGINIA
2011,9.0,2.0,Yes,52.17100000000001,-171.708,32.0,6.8,,,ALASKA
2011,9.0,5.0,,2.965,97.89299999999999,91.0,6.7,10.0,,INDONESIA
2011,9.0,7.0,,28.724,77.189,10.0,4.3,,1.0,INDIA
2011,9.0,18.0,,27.73,88.155,50.0,6.9,111.0,177.0,INDIA
2011,9.0,19.0,,14.186,-90.238,9.0,5.6,1.0,,GUATEMALA
2011,10.0,20.0,,21.211,70.533,10.0,5.0,,34.0,INDIA
2011,10.0,21.0,Yes,-28.993000000000002,-176.238,33.0,7.4,,,KERMADEC ISLANDS
2011,10.0,23.0,,38.722,43.513000000000005,16.0,7.1,604.0,2608.0,TURKEY
2011,10.0,28.0,,-14.437999999999999,-75.96600000000001,24.0,6.9,1.0,103.0,PERU
2011,10.0,29.0,,27.449,88.684,10.0,3.5,2.0,,INDIA
2011,10.0,29.0,,-0.13,-78.37,3.0,4.0,,,ECUADOR
2011,11.0,1.0,,43.648,82.43700000000001,28.0,5.6,,,CHINA
2011,11.0,6.0,,35.532,-96.765,5.0,5.7,,2.0,OKLAHOMA
2011,11.0,7.0,,7.904,125.185,46.0,5.0,,31.0,PHILIPPINES
2011,11.0,8.0,,35.531,-96.788,5.0,5.0,,,OKLAHOMA
2011,11.0,9.0,,38.429,43.229,5.0,5.7,40.0,,TURKEY
2011,11.0,21.0,,24.955,95.236,114.0,5.8,,,INDIA
2011,11.0,24.0,,13.297,-87.898,43.0,5.1,,,EL SALVADOR-GUATEMALA
2011,12.0,1.0,,38.31,76.888,32.0,5.3,,,CHINA
2011,12.0,3.0,,-41.364,174.315,56.0,5.3,,,NEW ZEALAND
2011,12.0,11.0,,17.844,-99.963,54.0,6.4,2.0,5.0,MEXICO
2011,12.0,23.0,,-43.49,172.8,10.0,5.8,,60.0,NEW ZEALAND
2011,12.0,27.0,,51.842,95.911,15.0,6.7,,,RUSSIA
2012,1.0,19.0,,36.288000000000004,58.835,8.0,5.3,,238.0,IRAN
2012,1.0,30.0,,-14.168,-75.635,43.0,6.4,,119.0,PERU
2012,2.0,2.0,Yes,-17.827,167.13299999999998,23.0,7.0,,,VANUATU ISLANDS
2012,2.0,6.0,,9.999,123.206,11.0,6.7,51.0,112.0,PHILIPPINES
2012,2.0,26.0,,22.660999999999998,120.891,28.0,5.9,,,TAIWAN
2012,2.0,27.0,,31.428,56.778,10.0,5.2,,6.0,IRAN
2012,3.0,5.0,,12.354000000000001,123.7,37.0,5.6,,10.0,PHILIPPINES
2012,3.0,9.0,Yes,-19.125,169.613,16.0,6.7,,,VANUATU ISLANDS
2012,3.0,14.0,Yes,40.887,144.944,12.0,6.9,,,JAPAN
2012,3.0,16.0,,10.037,125.633,18.0,5.8,,55.0,PHILIPPINES
2012,3.0,20.0,Yes,16.493,-98.23100000000001,20.0,7.4,2.0,13.0,MEXICO
2012,3.0,25.0,,-35.2,-72.217,41.0,7.2,1.0,14.0,CHILE
2012,4.0,11.0,Yes,2.327,93.06299999999999,20.0,8.6,10.0,12.0,INDONESIA
2012,4.0,11.0,Yes,0.802,92.463,25.0,8.2,,,INDONESIA
2012,4.0,14.0,Yes,-18.972,168.74099999999999,11.0,6.3,,,VANUATU ISLANDS
2012,4.0,17.0,,-32.625,-71.365,29.0,6.7,2.0,,CHILE
2012,5.0,3.0,,32.747,47.726000000000006,10.0,5.4,,8.0,IRAN
2012,5.0,7.0,,41.549,46.788999999999994,11.0,5.7,,50.0,AZERBAIJAN
2012,5.0,11.0,,26.175,92.889,43.0,5.4,,2.0,INDIA
2012,5.0,12.0,,38.611999999999995,70.354,10.0,5.7,1.0,,TAJIKISTAN
2012,5.0,14.0,,-17.678,-69.59100000000001,10.0,6.3,,,CHILE
2012,5.0,19.0,,-16.764,-43.998999999999995,10.0,4.1,,,BRAZIL
2012,5.0,20.0,,44.89,11.23,6.0,6.1,7.0,,ITALY
2012,5.0,20.0,,44.831,11.49,5.0,5.1,,,ITALY
2012,5.0,22.0,,42.645,22.968000000000004,10.0,5.6,,,BULGARIA
2012,5.0,29.0,,44.851000000000006,11.085999999999999,10.0,5.9,17.0,350.0,ITALY
2012,6.0,4.0,,-7.692,106.37100000000001,50.0,5.8,,2.0,INDONESIA
2012,6.0,10.0,,36.42,28.88,35.0,6.1,,6.0,TURKEY
2012,6.0,11.0,,36.023,69.351,16.0,5.8,75.0,13.0,AFGHANISTAN
2012,6.0,14.0,,37.294000000000004,42.325,5.0,5.3,,23.0,TURKEY
2012,6.0,24.0,,27.767,100.781,10.0,5.5,4.0,394.0,CHINA
2012,6.0,29.0,,43.433,84.7,18.0,6.3,,52.0,CHINA
2012,7.0,20.0,,32.978,119.59299999999999,10.0,4.9,1.0,2.0,CHINA
2012,7.0,25.0,,2.707,96.045,22.0,6.5,1.0,,INDONESIA
2012,7.0,25.0,,-9.693999999999999,159.727,20.0,6.4,,,SOLOMON ISLANDS
2012,8.0,11.0,,38.329,46.826,11.0,6.5,306.0,3000.0,IRAN
2012,8.0,14.0,,49.8,145.064,583.0,7.7,,,RUSSIA
2012,8.0,18.0,,-1.315,120.096,10.0,6.3,6.0,43.0,INDONESIA
2012,8.0,27.0,Yes,12.139000000000001,-88.59,28.0,7.3,,,NICARAGUA
2012,8.0,31.0,Yes,10.811,126.63799999999999,28.0,7.6,1.0,1.0,PHILIPPINES
2012,9.0,5.0,Yes,10.085,-85.315,35.0,7.6,2.0,20.0,COSTA RICA
2012,9.0,7.0,,27.575,103.98299999999999,10.0,5.6,81.0,821.0,CHINA
2012,10.0,18.0,,23.739,81.314,10.0,5.0,,,INDIA
2012,10.0,28.0,Yes,52.788000000000004,-132.101,14.0,7.7,,,CANADA
2012,11.0,7.0,Yes,13.988,-91.895,24.0,7.3,48.0,155.0,GUATEMALA
2012,11.0,11.0,,23.005,95.885,14.0,6.8,26.0,230.0,MYANMAR (BURMA)
2012,11.0,26.0,,40.411,90.355,10.0,5.1,,,CHINA
2012,12.0,5.0,,33.506,59.571000000000005,14.0,5.7,8.0,12.0,IRAN
2012,12.0,7.0,Yes,37.89,143.94899999999998,31.0,7.2,,11.0,JAPAN
2013,1.0,5.0,Yes,55.393,-134.65200000000002,10.0,7.5,,,ALASKA
2013,1.0,21.0,,4.927,95.90700000000001,12.0,6.1,1.0,15.0,INDONESIA
2013,2.0,6.0,Yes,-10.799000000000001,165.114,24.0,7.9,,,SOLOMON ISLANDS
2013,2.0,8.0,Yes,-10.927999999999999,166.018,21.0,7.0,,,SOLOMON ISLANDS
2013,2.0,9.0,,1.135,-77.393,145.0,7.0,,15.0,COLOMBIA
2013,2.0,15.0,,55.15,61.41,,4.2,,1000.0,RUSSIA
2013,2.0,19.0,,27.226,103.071,10.0,4.9,,8.0,CHINA
2013,2.0,22.0,,-15.748,-71.425,8.0,5.3,,,PERU
2013,3.0,3.0,,25.98,99.81200000000001,8.0,5.4,,30.0,CHINA
2013,3.0,11.0,,40.119,77.46600000000001,10.0,5.1,,,CHINA
2013,3.0,27.0,,23.828000000000003,121.215,19.0,6.0,1.0,86.0,TAIWAN
2013,4.0,9.0,,28.428,51.593,12.0,6.3,37.0,850.0,IRAN
2013,4.0,10.0,,15.52,-87.15899999999999,4.0,5.4,,,HONDURAS
2013,4.0,12.0,,34.369,134.828,14.0,5.8,,24.0,JAPAN
2013,4.0,16.0,,28.033,61.996,80.0,7.7,40.0,300.0,IRAN; PAKISTAN
2013,4.0,17.0,,33.958,139.352,9.0,5.8,,3.0,JAPAN
2013,4.0,18.0,,31.816999999999997,-97.088,0.0,2.1,14.0,200.0,TEXAS
2013,4.0,19.0,Yes,46.221000000000004,150.78799999999998,110.0,7.2,,,RUSSIA
2013,4.0,20.0,,30.308000000000003,102.88799999999999,14.0,6.6,196.0,11470.0,CHINA
2013,4.0,22.0,Yes,18.081,-102.182,30.0,6.0,,,MEXICO
2013,4.0,24.0,,34.525999999999996,70.22,64.0,5.5,18.0,141.0,AFGHANISTAN
2013,5.0,1.0,,33.061,75.863,15.0,5.7,3.0,90.0,INDIA
2013,5.0,11.0,,26.56,57.77,15.0,6.1,2.0,20.0,IRAN
2013,5.0,19.0,,36.703,5.261,7.0,4.9,,5.0,ALGERIA
2013,5.0,24.0,,54.891999999999996,153.221,598.0,8.3,,,RUSSIA
2013,6.0,1.0,,7.275,124.898,10.0,5.7,,33.0,PHILIPPINES
2013,6.0,2.0,,23.789,121.141,17.0,6.3,4.0,21.0,TAIWAN
2013,6.0,18.0,,54.263000000000005,86.17299999999999,10.0,5.3,,,RUSSIA
2013,6.0,22.0,,-8.305,116.05799999999999,47.0,5.1,,50.0,INDONESIA
2013,7.0,2.0,,4.645,96.665,13.0,6.1,42.0,2500.0,INDONESIA
2013,7.0,8.0,,-8.802999999999999,113.00200000000001,60.0,5.7,,1.0,INDONESIA
2013,7.0,17.0,,36.534,3.0860000000000003,10.0,4.8,,11.0,ALGERIA
2013,7.0,21.0,Yes,-41.70399999999999,174.33700000000002,17.0,6.5,,5.0,NEW ZEALAND
2013,7.0,21.0,,34.512,104.262,8.0,6.0,94.0,1001.0,CHINA
2013,8.0,2.0,,33.297,75.95,42.0,5.2,,2.0,INDIA
2013,8.0,7.0,,38.689,22.695,0.0,5.5,,,GREECE
2013,8.0,11.0,,30.046,97.95700000000001,6.0,5.7,,,CHINA
2013,8.0,16.0,Yes,-41.731,174.02700000000002,12.0,6.5,,,NEW ZEALAND
2013,8.0,21.0,,16.878,-99.49799999999999,21.0,6.2,,1.0,MEXICO
2013,8.0,27.0,,28.239,99.32799999999999,10.0,5.2,,,CHINA
2013,8.0,31.0,,28.243000000000002,99.35,8.0,5.8,5.0,24.0,CHINA
2013,9.0,7.0,,14.606,-92.12100000000001,66.0,6.4,1.0,11.0,GUATEMALA
2013,9.0,24.0,Yes,26.951,65.501,15.0,7.7,825.0,619.0,PAKISTAN
2013,9.0,25.0,,-16.15,-74.87,31.0,7.1,,,PERU
2013,9.0,28.0,,27.183000000000003,65.505,12.0,6.8,22.0,50.0,PAKISTAN
2013,10.0,12.0,,35.514,23.252,40.0,6.6,,1.0,GREECE
2013,10.0,15.0,,9.88,124.117,19.0,7.1,222.0,976.0,PHILIPPINES
2013,10.0,22.0,,5.103,95.971,10.0,5.5,1.0,2.0,INDONESIA
2013,10.0,25.0,Yes,37.2,144.6,10.0,7.1,,1.0,JAPAN
2013,11.0,10.0,,38.41,68.89,23.0,5.2,,,TAJIKISTAN
2013,11.0,17.0,Yes,-60.273999999999994,-46.401,10.0,7.7,,,SCOTIA SEA
2013,11.0,22.0,,44.599,124.16799999999999,10.0,5.3,,,CHINA
2013,11.0,28.0,,29.275,51.313,4.0,5.7,8.0,200.0,IRAN
2014,1.0,2.0,,27.15,54.448,8.0,5.3,1.0,30.0,IRAN
2014,1.0,5.0,,4.5569999999999995,-76.64399999999999,54.0,5.6,,,COLOMBIA
2014,1.0,13.0,,19.043,-66.81,20.0,6.4,,,PUERTO RICO
2014,1.0,20.0,,-40.66,175.81400000000002,28.0,6.1,,,NEW ZEALAND
2014,1.0,25.0,,-7.986000000000001,109.265,66.0,6.1,,,INDONESIA
2014,1.0,26.0,,38.208,20.453,8.0,6.1,,6.0,GREECE
2014,2.0,2.0,,26.589000000000002,57.74100000000001,10.0,5.3,,,IRAN
2014,2.0,3.0,,38.244,20.379,4.0,6.0,,16.0,GREECE
2014,2.0,9.0,,35.937,-97.271,5.0,4.1,,,OKLAHOMA
2014,2.0,12.0,,35.905,82.586,10.0,6.9,,,CHINA
2014,2.0,26.0,,-30.686,121.33200000000001,1.0,4.5,,,AUSTRALIA
2014,3.0,13.0,,33.684,131.825,79.0,6.3,,18.0,JAPAN
2014,3.0,16.0,Yes,-19.965,-70.814,21.0,6.7,,,CHILE
2014,3.0,29.0,,33.863,-117.835,4.0,5.1,,,CALIFORNIA
2014,4.0,1.0,Yes,-19.61,-70.76899999999999,25.0,8.2,7.0,,CHILE
2014,4.0,3.0,Yes,-20.570999999999998,-70.493,22.0,7.7,,,CHILE
2014,4.0,4.0,,28.174,103.619,25.0,5.4,,21.0,CHINA
2014,4.0,10.0,,12.402999999999999,-86.37799999999999,13.0,6.1,2.0,250.0,NICARAGUA
2014,4.0,11.0,,-6.586,155.049,61.0,7.1,1.0,,PAPUA NEW GUINEA
2014,4.0,12.0,Yes,-11.27,162.148,23.0,7.6,,,SOLOMON ISLANDS
2014,4.0,13.0,Yes,-11.463,162.05100000000002,39.0,7.4,,,SOLOMON ISLANDS
2014,4.0,14.0,,12.151,-86.281,10.0,5.2,,,NICARAGUA
2014,4.0,18.0,Yes,17.397000000000002,-100.97200000000001,24.0,7.2,,,MEXICO
2014,4.0,19.0,Yes,-6.755,155.024,43.0,7.5,,,PAPUA NEW GUINEA
2014,5.0,5.0,,19.656,99.67,6.0,6.1,1.0,32.0,THAILAND
2014,5.0,8.0,,17.235,-100.74600000000001,17.0,6.4,,,MEXICO
2014,5.0,8.0,,26.386999999999997,68.358,15.0,4.5,2.0,70.0,PAKISTAN
2014,5.0,17.0,,49.799,8.69,5.0,3.6,,,GERMANY
2014,5.0,19.0,,41.115,19.777,10.0,5.0,,,ALBANIA
2014,5.0,24.0,,40.24,25.33,23.0,6.9,3.0,266.0,"GREECE, TURKEY"
2014,5.0,30.0,,25.0,97.845,10.0,5.9,,45.0,CHINA
2014,6.0,23.0,Yes,-29.976999999999997,-177.725,20.0,6.9,,,NEW ZEALAND
2014,6.0,23.0,Yes,51.849,178.735,109.0,7.9,,,ALASKA
2014,7.0,7.0,,14.728,-92.57799999999999,67.0,6.9,3.0,33.0,MEXICO; GUATEMALA
2014,7.0,11.0,Yes,37.005,142.453,20.0,6.5,,3.0,JAPAN
2014,7.0,15.0,,35.524,-97.146,5.0,3.9,,,OKLAHOMA
2014,7.0,25.0,Yes,58.306000000000004,-136.96,10.0,6.1,,,ALASKA
2014,7.0,29.0,,17.682000000000002,-95.65299999999999,107.0,6.3,1.0,1.0,MEXICO
2014,8.0,1.0,,36.841,3.301,30.0,5.5,6.0,420.0,ALGERIA
2014,8.0,3.0,,27.189,103.40899999999999,12.0,6.2,615.0,3143.0,CHINA
2014,8.0,5.0,,-26.99,26.705,5.0,5.5,1.0,17.0,SOUTH AFRICA
2014,8.0,12.0,,-0.018000000000000002,-78.322,12.0,5.1,2.0,8.0,ECUADOR
2014,8.0,16.0,,28.125,103.546,10.0,5.0,,6.0,CHINA
2014,8.0,18.0,,32.663000000000004,47.673,6.0,6.2,,330.0,IRAN
2014,8.0,24.0,,38.216,-122.31200000000001,11.0,6.1,1.0,257.0,CALIFORNIA
2014,9.0,20.0,,6.864,125.23299999999999,26.0,5.2,,1.0,PHILIPPINES
2014,9.0,28.0,,-13.843,-71.695,10.0,5.1,8.0,6.0,PERU
2014,10.0,7.0,,23.383000000000003,100.47,9.0,6.1,1.0,323.0,CHINA
2014,10.0,9.0,Yes,-32.108000000000004,-110.811,17.0,7.0,,,CHILE
2014,10.0,14.0,Yes,12.526,-88.12299999999999,40.0,7.3,1.0,,EL SALVADOR
2014,11.0,15.0,Yes,1.893,126.522,45.0,7.1,,,INDONESIA
2014,11.0,22.0,,30.34,101.73700000000001,9.0,5.9,5.0,65.0,CHINA
2014,11.0,22.0,,36.641,137.888,9.0,6.2,,45.0,JAPAN
2014,12.0,6.0,,23.358,100.53299999999999,10.0,5.6,1.0,15.0,CHINA
2014,12.0,23.0,,36.492,3.025,7.0,4.9,,,ALGERIA
2015,1.0,14.0,,29.353,103.199,10.0,5.3,,11.0,CHINA
2015,2.0,16.0,Yes,39.856,142.881,23.0,6.7,,,JAPAN
2015,2.0,19.0,Yes,-16.430999999999997,168.148,10.0,6.4,,,VANUATU ISLANDS
2015,2.0,20.0,,23.01,101.755,10.0,4.5,,,CHINA
2015,2.0,21.0,,44.534,18.934,7.0,3.6,4.0,1.0,BALKANS NW
2015,2.0,22.0,,44.133,85.568,12.0,5.1,,,CHINA
2015,2.0,26.0,,34.671,73.278,30.0,5.4,,5.0,PAKISTAN
2015,2.0,28.0,,-15.693,-71.934,10.0,4.5,,,PERU
2015,3.0,1.0,,23.5,98.9,11.0,5.5,,39.0,CHINA
2015,3.0,8.0,,44.088,19.861,20.0,4.4,,,BALKANS NW
2015,3.0,10.0,,6.8,-73.01,184.0,6.2,,,COLOMBIA
2015,3.0,14.0,,33.15,115.8,10.0,4.6,2.0,13.0,CHINA
2015,3.0,29.0,Yes,-4.729,152.562,41.0,7.5,,,PAPUA NEW GUINEA
